City,Beach,Date,Enterococcus
ILHABELA,SACO DA CAPELA,2020-01-12,204
ILHABELA,SACO DA CAPELA,2020-01-19,15
ILHABELA,SACO DA CAPELA,2020-01-26,48
ILHABELA,SACO DA CAPELA,2020-02-02,22
ILHABELA,SACO DA CAPELA,2020-02-09,7
ILHABELA,SACO DA CAPELA,2020-02-16,6
ILHABELA,SACO DA CAPELA,2020-02-23,140
ILHABELA,SACO DA CAPELA,2020-03-01,28
ILHABELA,SACO DA CAPELA,2020-03-08,14
ILHABELA,SACO DA CAPELA,2020-03-15,2
ILHABELA,SACO DA CAPELA,2020-09-21,12
ILHABELA,SACO DA CAPELA,2020-09-28,21
ILHABELA,SACO DA CAPELA,2020-10-05,13
ILHABELA,SACO DA CAPELA,2020-10-12,27
ILHABELA,ENGENHO D'ÁGUA,2020-01-05,18
ILHABELA,ENGENHO D'ÁGUA,2020-01-12,23
ILHABELA,ENGENHO D'ÁGUA,2020-01-19,21
ILHABELA,ENGENHO D'ÁGUA,2020-01-26,132
ILHABELA,ENGENHO D'ÁGUA,2020-02-02,7
ILHABELA,ENGENHO D'ÁGUA,2020-02-09,2
ILHABELA,ENGENHO D'ÁGUA,2020-02-16,1
ILHABELA,ENGENHO D'ÁGUA,2020-02-23,260
ILHABELA,ENGENHO D'ÁGUA,2020-03-01,13
ILHABELA,ENGENHO D'ÁGUA,2020-03-08,12
ILHABELA,ENGENHO D'ÁGUA,2020-03-15,29
ILHABELA,ITAQUANDUBA,2020-01-05,27
ILHABELA,ITAQUANDUBA,2020-01-12,216
ILHABELA,ITAQUANDUBA,2020-01-19,64
ILHABELA,ITAQUANDUBA,2020-01-26,168
ILHABELA,ITAQUANDUBA,2020-02-02,21
ILHABELA,ITAQUANDUBA,2020-02-09,108
ILHABELA,ITAQUANDUBA,2020-02-16,124
ILHABELA,ITAQUANDUBA,2020-02-23,264
ILHABELA,ITAQUANDUBA,2020-03-01,208
ILHABELA,ITAQUANDUBA,2020-03-08,136
ILHABELA,ITAQUANDUBA,2020-03-15,108
ILHABELA,ITAGUAÇU,2020-01-05,24
ILHABELA,ITAGUAÇU,2020-01-12,132
ILHABELA,ITAGUAÇU,2020-01-19,77
ILHABELA,ITAGUAÇU,2020-01-26,192
ILHABELA,ITAGUAÇU,2020-02-02,42
ILHABELA,ITAGUAÇU,2020-02-09,112
ILHABELA,ITAGUAÇU,2020-02-16,20
ILHABELA,ITAGUAÇU,2020-02-23,880
ILHABELA,ITAGUAÇU,2020-03-01,180
ILHABELA,ITAGUAÇU,2020-03-08,30
ILHABELA,ITAGUAÇU,2020-03-15,116
ILHABELA,PEREQUÊ,2020-01-05,9
ILHABELA,PEREQUÊ,2020-01-12,68
ILHABELA,PEREQUÊ,2020-01-19,86
ILHABELA,PEREQUÊ,2020-01-26,184
ILHABELA,PEREQUÊ,2020-02-02,8
ILHABELA,PEREQUÊ,2020-02-09,15
ILHABELA,PEREQUÊ,2020-02-16,16
ILHABELA,PEREQUÊ,2020-02-23,248
ILHABELA,PEREQUÊ,2020-03-01,14
ILHABELA,PEREQUÊ,2020-03-08,52
ILHABELA,PEREQUÊ,2020-03-15,2
ILHABELA,PEREQUÊ,2020-09-21,31
ILHABELA,PEREQUÊ,2020-09-28,1
ILHABELA,PEREQUÊ,2020-10-05,52
ILHABELA,PEREQUÊ,2020-10-12,28
ILHABELA,ILHA DAS CABRAS,2020-01-05,31
ILHABELA,ILHA DAS CABRAS,2020-01-12,71
ILHABELA,ILHA DAS CABRAS,2020-01-19,120
ILHABELA,ILHA DAS CABRAS,2020-01-26,54
ILHABELA,ILHA DAS CABRAS,2020-02-02,17
ILHABELA,ILHA DAS CABRAS,2020-02-09,33
ILHABELA,ILHA DAS CABRAS,2020-02-16,24
ILHABELA,ILHA DAS CABRAS,2020-02-23,168
ILHABELA,ILHA DAS CABRAS,2020-03-01,5
ILHABELA,ILHA DAS CABRAS,2020-03-08,36
ILHABELA,ILHA DAS CABRAS,2020-03-15,1
ILHABELA,PORTINHO,2020-01-05,156
ILHABELA,PORTINHO,2020-01-12,97
ILHABELA,PORTINHO,2020-01-19,180
ILHABELA,PORTINHO,2020-01-26,164
ILHABELA,PORTINHO,2020-02-02,24
ILHABELA,PORTINHO,2020-02-09,42
ILHABELA,PORTINHO,2020-02-16,12
ILHABELA,PORTINHO,2020-02-23,252
ILHABELA,PORTINHO,2020-03-01,28
ILHABELA,PORTINHO,2020-03-08,42
ILHABELA,PORTINHO,2020-03-15,3
ILHABELA,FEITICEIRA,2020-01-05,25
ILHABELA,FEITICEIRA,2020-01-12,39
ILHABELA,FEITICEIRA,2020-01-19,192
ILHABELA,FEITICEIRA,2020-01-26,136
ILHABELA,FEITICEIRA,2020-02-02,9
ILHABELA,FEITICEIRA,2020-02-09,35
ILHABELA,FEITICEIRA,2020-02-16,6
ILHABELA,FEITICEIRA,2020-02-23,50
ILHABELA,FEITICEIRA,2020-03-01,5
ILHABELA,FEITICEIRA,2020-03-08,14
ILHABELA,FEITICEIRA,2020-03-15,10
ILHABELA,JULIÃO,2020-01-05,112
ILHABELA,JULIÃO,2020-01-12,28
ILHABELA,JULIÃO,2020-01-19,62
ILHABELA,JULIÃO,2020-01-26,112
ILHABELA,JULIÃO,2020-02-02,21
ILHABELA,JULIÃO,2020-02-09,16
ILHABELA,JULIÃO,2020-02-16,8
ILHABELA,JULIÃO,2020-02-23,256
ILHABELA,JULIÃO,2020-03-01,6
ILHABELA,JULIÃO,2020-03-08,21
ILHABELA,JULIÃO,2020-03-15,9
ILHABELA,GRANDE,2020-01-05,36
ILHABELA,GRANDE,2020-01-12,31
ILHABELA,GRANDE,2020-01-19,67
ILHABELA,GRANDE,2020-01-26,120
ILHABELA,GRANDE,2020-02-02,7
ILHABELA,GRANDE,2020-02-09,18
ILHABELA,GRANDE,2020-02-16,5
ILHABELA,GRANDE,2020-02-23,196
ILHABELA,GRANDE,2020-03-01,5
ILHABELA,GRANDE,2020-03-08,5
ILHABELA,GRANDE,2020-03-15,1
ILHABELA,CURRAL,2020-01-05,152
ILHABELA,CURRAL,2020-01-12,40
ILHABELA,CURRAL,2020-01-19,124
ILHABELA,CURRAL,2020-01-26,104
ILHABELA,CURRAL,2020-02-02,13
ILHABELA,CURRAL,2020-02-09,12
ILHABELA,CURRAL,2020-02-16,4
ILHABELA,CURRAL,2020-02-23,184
ILHABELA,CURRAL,2020-03-01,10
ILHABELA,CURRAL,2020-03-08,26
ILHABELA,CURRAL,2020-03-15,9
ILHABELA,VELOSO,2020-01-05,116
ILHABELA,VELOSO,2020-01-12,32
ILHABELA,VELOSO,2020-01-19,152
ILHABELA,VELOSO,2020-01-26,81
ILHABELA,VELOSO,2020-02-02,32
ILHABELA,VELOSO,2020-02-09,11
ILHABELA,VELOSO,2020-02-16,9
ILHABELA,VELOSO,2020-02-23,128
ILHABELA,VELOSO,2020-03-01,45
ILHABELA,VELOSO,2020-03-08,47
ILHABELA,VELOSO,2020-03-15,5
ITANHAÉM,CAMPOS ELÍSEOS,2020-01-05,104
ITANHAÉM,CAMPOS ELÍSEOS,2020-01-12,22
ITANHAÉM,CAMPOS ELÍSEOS,2020-01-19,11
ITANHAÉM,CAMPOS ELÍSEOS,2020-01-26,12
ITANHAÉM,CAMPOS ELÍSEOS,2020-02-02,122
ITANHAÉM,CAMPOS ELÍSEOS,2020-02-09,14
ITANHAÉM,CAMPOS ELÍSEOS,2020-02-16,3
ITANHAÉM,CAMPOS ELÍSEOS,2020-02-23,412
ITANHAÉM,CAMPOS ELÍSEOS,2020-03-01,28
ITANHAÉM,CAMPOS ELÍSEOS,2020-03-08,8
ITANHAÉM,CAMPOS ELÍSEOS,2020-03-15,1
ITANHAÉM,SUARÃO,2020-01-05,121
ITANHAÉM,SUARÃO,2020-01-12,31
ITANHAÉM,SUARÃO,2020-01-19,26
ITANHAÉM,SUARÃO,2020-01-26,23
ITANHAÉM,SUARÃO,2020-02-02,117
ITANHAÉM,SUARÃO,2020-02-09,6
ITANHAÉM,SUARÃO,2020-02-16,1
ITANHAÉM,SUARÃO,2020-02-23,244
ITANHAÉM,SUARÃO,2020-03-01,78
ITANHAÉM,SUARÃO,2020-03-08,9
ITANHAÉM,SUARÃO,2020-03-15,1
ITANHAÉM,SUARÃO,2020-07-27,1
ITANHAÉM,SUARÃO,2020-08-03,37
ITANHAÉM,SUARÃO,2020-08-10,3
ITANHAÉM,SUARÃO,2020-08-17,6
ITANHAÉM,SUARÃO,2020-08-24,6
ITANHAÉM,SUARÃO,2020-08-31,36
ITANHAÉM,SUARÃO,2020-09-07,7
ITANHAÉM,SUARÃO,2020-09-14,7
ITANHAÉM,SUARÃO,2020-09-21,480
ITANHAÉM,SUARÃO,2020-09-28,76
ITANHAÉM,SUARÃO,2020-10-05,47
ITANHAÉM,SUARÃO,2020-10-12,11
ITANHAÉM,SUARÃO - AFPESP,2020-01-05,117
ITANHAÉM,SUARÃO - AFPESP,2020-01-12,26
ITANHAÉM,SUARÃO - AFPESP,2020-01-19,24
ITANHAÉM,SUARÃO - AFPESP,2020-01-26,17
ITANHAÉM,SUARÃO - AFPESP,2020-02-02,107
ITANHAÉM,SUARÃO - AFPESP,2020-02-09,3
ITANHAÉM,SUARÃO - AFPESP,2020-02-16,7
ITANHAÉM,SUARÃO - AFPESP,2020-02-23,156
ITANHAÉM,SUARÃO - AFPESP,2020-03-01,117
ITANHAÉM,SUARÃO - AFPESP,2020-03-08,11
ITANHAÉM,SUARÃO - AFPESP,2020-03-15,103
ITANHAÉM,PARQUE BALNEÁRIO,2020-01-05,39
ITANHAÉM,PARQUE BALNEÁRIO,2020-01-12,37
ITANHAÉM,PARQUE BALNEÁRIO,2020-01-19,15
ITANHAÉM,PARQUE BALNEÁRIO,2020-01-26,34
ITANHAÉM,PARQUE BALNEÁRIO,2020-02-02,108
ITANHAÉM,PARQUE BALNEÁRIO,2020-02-09,10
ITANHAÉM,PARQUE BALNEÁRIO,2020-02-16,10
ITANHAÉM,PARQUE BALNEÁRIO,2020-02-23,236
ITANHAÉM,PARQUE BALNEÁRIO,2020-03-01,105
ITANHAÉM,PARQUE BALNEÁRIO,2020-03-08,6
ITANHAÉM,PARQUE BALNEÁRIO,2020-03-15,94
ITANHAÉM,CENTRO,2020-01-05,124
ITANHAÉM,CENTRO,2020-01-12,29
ITANHAÉM,CENTRO,2020-01-19,20
ITANHAÉM,CENTRO,2020-01-26,22
ITANHAÉM,CENTRO,2020-02-02,122
ITANHAÉM,CENTRO,2020-02-09,3
ITANHAÉM,CENTRO,2020-02-16,52
ITANHAÉM,CENTRO,2020-02-23,164
ITANHAÉM,CENTRO,2020-03-01,122
ITANHAÉM,CENTRO,2020-03-08,63
ITANHAÉM,CENTRO,2020-03-15,98
ITANHAÉM,CENTRO,2020-07-27,12
ITANHAÉM,CENTRO,2020-08-03,42
ITANHAÉM,CENTRO,2020-08-10,74
ITANHAÉM,CENTRO,2020-08-17,107
ITANHAÉM,CENTRO,2020-08-24,107
ITANHAÉM,CENTRO,2020-08-31,10
ITANHAÉM,CENTRO,2020-09-07,53
ITANHAÉM,CENTRO,2020-09-14,53
ITANHAÉM,CENTRO,2020-09-21,496
ITANHAÉM,CENTRO,2020-09-28,240
ITANHAÉM,CENTRO,2020-10-05,252
ITANHAÉM,CENTRO,2020-10-12,13
ITANHAÉM,PRAIA DOS PESCADORES,2020-01-05,58
ITANHAÉM,PRAIA DOS PESCADORES,2020-01-12,23
ITANHAÉM,PRAIA DOS PESCADORES,2020-01-19,12
ITANHAÉM,PRAIA DOS PESCADORES,2020-01-26,26
ITANHAÉM,PRAIA DOS PESCADORES,2020-02-02,118
ITANHAÉM,PRAIA DOS PESCADORES,2020-02-09,3
ITANHAÉM,PRAIA DOS PESCADORES,2020-02-16,94
ITANHAÉM,PRAIA DOS PESCADORES,2020-02-23,144
ITANHAÉM,PRAIA DOS PESCADORES,2020-03-01,37
ITANHAÉM,PRAIA DOS PESCADORES,2020-03-08,1
ITANHAÉM,PRAIA DOS PESCADORES,2020-03-15,2
ITANHAÉM,SONHO,2020-01-05,61
ITANHAÉM,SONHO,2020-01-12,40
ITANHAÉM,SONHO,2020-01-19,17
ITANHAÉM,SONHO,2020-01-26,31
ITANHAÉM,SONHO,2020-02-02,132
ITANHAÉM,SONHO,2020-02-09,13
ITANHAÉM,SONHO,2020-02-16,88
ITANHAÉM,SONHO,2020-02-23,188
ITANHAÉM,SONHO,2020-03-01,44
ITANHAÉM,SONHO,2020-03-08,3
ITANHAÉM,SONHO,2020-03-15,3
ITANHAÉM,SONHO,2020-07-27,3
ITANHAÉM,SONHO,2020-08-03,1
ITANHAÉM,SONHO,2020-08-10,1
ITANHAÉM,SONHO,2020-08-17,11
ITANHAÉM,SONHO,2020-08-24,11
ITANHAÉM,SONHO,2020-08-31,5
ITANHAÉM,SONHO,2020-09-07,21
ITANHAÉM,SONHO,2020-09-14,21
ITANHAÉM,SONHO,2020-09-21,344
ITANHAÉM,SONHO,2020-09-28,216
ITANHAÉM,SONHO,2020-10-05,180
ITANHAÉM,SONHO,2020-10-12,23
ITANHAÉM,JARDIM CIBRATEL,2020-01-05,56
ITANHAÉM,JARDIM CIBRATEL,2020-01-12,37
ITANHAÉM,JARDIM CIBRATEL,2020-01-19,1
ITANHAÉM,JARDIM CIBRATEL,2020-01-26,15
ITANHAÉM,JARDIM CIBRATEL,2020-02-02,123
ITANHAÉM,JARDIM CIBRATEL,2020-02-09,2
ITANHAÉM,JARDIM CIBRATEL,2020-02-16,72
ITANHAÉM,JARDIM CIBRATEL,2020-02-23,88
ITANHAÉM,JARDIM CIBRATEL,2020-03-01,96
ITANHAÉM,JARDIM CIBRATEL,2020-03-08,1
ITANHAÉM,JARDIM CIBRATEL,2020-03-15,1
ITANHAÉM,JARDIM CIBRATEL,2020-07-27,3
ITANHAÉM,JARDIM CIBRATEL,2020-08-03,1
ITANHAÉM,JARDIM CIBRATEL,2020-08-10,3
ITANHAÉM,JARDIM CIBRATEL,2020-08-17,2
ITANHAÉM,JARDIM CIBRATEL,2020-08-24,2
ITANHAÉM,JARDIM CIBRATEL,2020-08-31,7
ITANHAÉM,JARDIM CIBRATEL,2020-09-07,6
ITANHAÉM,JARDIM CIBRATEL,2020-09-14,6
ITANHAÉM,JARDIM CIBRATEL,2020-09-21,420
ITANHAÉM,JARDIM CIBRATEL,2020-09-28,288
ITANHAÉM,JARDIM CIBRATEL,2020-10-05,76
ITANHAÉM,JARDIM CIBRATEL,2020-10-12,6
ITANHAÉM,ESTÂNCIA BALNEÁRIA,2020-01-05,89
ITANHAÉM,ESTÂNCIA BALNEÁRIA,2020-01-12,20
ITANHAÉM,ESTÂNCIA BALNEÁRIA,2020-01-19,9
ITANHAÉM,ESTÂNCIA BALNEÁRIA,2020-01-26,9
ITANHAÉM,ESTÂNCIA BALNEÁRIA,2020-02-02,118
ITANHAÉM,ESTÂNCIA BALNEÁRIA,2020-02-09,6
ITANHAÉM,ESTÂNCIA BALNEÁRIA,2020-02-16,1
ITANHAÉM,ESTÂNCIA BALNEÁRIA,2020-02-23,100
ITANHAÉM,ESTÂNCIA BALNEÁRIA,2020-03-01,121
ITANHAÉM,ESTÂNCIA BALNEÁRIA,2020-03-08,1
ITANHAÉM,ESTÂNCIA BALNEÁRIA,2020-03-15,4
ITANHAÉM,JARDIM SÃO FERNANDO,2020-01-05,66
ITANHAÉM,JARDIM SÃO FERNANDO,2020-01-12,21
ITANHAÉM,JARDIM SÃO FERNANDO,2020-01-19,12
ITANHAÉM,JARDIM SÃO FERNANDO,2020-01-26,39
ITANHAÉM,JARDIM SÃO FERNANDO,2020-02-02,127
ITANHAÉM,JARDIM SÃO FERNANDO,2020-02-09,4
ITANHAÉM,JARDIM SÃO FERNANDO,2020-02-16,1
ITANHAÉM,JARDIM SÃO FERNANDO,2020-02-23,112
ITANHAÉM,JARDIM SÃO FERNANDO,2020-03-01,38
ITANHAÉM,JARDIM SÃO FERNANDO,2020-03-08,1
ITANHAÉM,JARDIM SÃO FERNANDO,2020-03-15,4
ITANHAÉM,JARDIM REGINA,2020-01-05,103
ITANHAÉM,JARDIM REGINA,2020-01-12,24
ITANHAÉM,JARDIM REGINA,2020-01-19,8
ITANHAÉM,JARDIM REGINA,2020-01-26,5
ITANHAÉM,JARDIM REGINA,2020-02-02,119
ITANHAÉM,JARDIM REGINA,2020-02-09,3
ITANHAÉM,JARDIM REGINA,2020-02-16,4
ITANHAÉM,JARDIM REGINA,2020-02-23,228
ITANHAÉM,JARDIM REGINA,2020-03-01,117
ITANHAÉM,JARDIM REGINA,2020-03-08,3
ITANHAÉM,JARDIM REGINA,2020-03-15,2
ITANHAÉM,BALNEÁRIO GAIVOTA,2020-01-05,118
ITANHAÉM,BALNEÁRIO GAIVOTA,2020-01-12,20
ITANHAÉM,BALNEÁRIO GAIVOTA,2020-01-19,5
ITANHAÉM,BALNEÁRIO GAIVOTA,2020-01-26,10
ITANHAÉM,BALNEÁRIO GAIVOTA,2020-02-02,99
ITANHAÉM,BALNEÁRIO GAIVOTA,2020-02-09,7
ITANHAÉM,BALNEÁRIO GAIVOTA,2020-02-16,7
ITANHAÉM,BALNEÁRIO GAIVOTA,2020-02-23,248
ITANHAÉM,BALNEÁRIO GAIVOTA,2020-03-01,121
ITANHAÉM,BALNEÁRIO GAIVOTA,2020-03-08,1
ITANHAÉM,BALNEÁRIO GAIVOTA,2020-03-15,1
ITANHAÉM,BALNEÁRIO GAIVOTA,2020-07-27,1
ITANHAÉM,BALNEÁRIO GAIVOTA,2020-08-03,27
ITANHAÉM,BALNEÁRIO GAIVOTA,2020-08-10,2
ITANHAÉM,BALNEÁRIO GAIVOTA,2020-08-17,7
ITANHAÉM,BALNEÁRIO GAIVOTA,2020-08-24,7
ITANHAÉM,BALNEÁRIO GAIVOTA,2020-08-31,8
ITANHAÉM,BALNEÁRIO GAIVOTA,2020-09-07,22
ITANHAÉM,BALNEÁRIO GAIVOTA,2020-09-14,22
ITANHAÉM,BALNEÁRIO GAIVOTA,2020-09-21,512
ITANHAÉM,BALNEÁRIO GAIVOTA,2020-09-28,96
ITANHAÉM,BALNEÁRIO GAIVOTA,2020-10-05,160
ITANHAÉM,BALNEÁRIO GAIVOTA,2020-10-12,8
MONGAGUÁ,ITAPOÃ - VILA SÃO PAULO,2020-01-05,100
MONGAGUÁ,ITAPOÃ - VILA SÃO PAULO,2020-01-12,112
MONGAGUÁ,ITAPOÃ - VILA SÃO PAULO,2020-01-19,12
MONGAGUÁ,ITAPOÃ - VILA SÃO PAULO,2020-01-26,1
MONGAGUÁ,ITAPOÃ - VILA SÃO PAULO,2020-02-02,440
MONGAGUÁ,ITAPOÃ - VILA SÃO PAULO,2020-02-09,20
MONGAGUÁ,ITAPOÃ - VILA SÃO PAULO,2020-02-16,9
MONGAGUÁ,ITAPOÃ - VILA SÃO PAULO,2020-02-23,84
MONGAGUÁ,ITAPOÃ - VILA SÃO PAULO,2020-03-01,408
MONGAGUÁ,ITAPOÃ - VILA SÃO PAULO,2020-03-08,11
MONGAGUÁ,ITAPOÃ - VILA SÃO PAULO,2020-03-15,25
MONGAGUÁ,CENTRAL,2020-01-05,144
MONGAGUÁ,CENTRAL,2020-01-12,76
MONGAGUÁ,CENTRAL,2020-01-19,52
MONGAGUÁ,CENTRAL,2020-01-26,4
MONGAGUÁ,CENTRAL,2020-02-02,412
MONGAGUÁ,CENTRAL,2020-02-09,15
MONGAGUÁ,CENTRAL,2020-02-16,11
MONGAGUÁ,CENTRAL,2020-02-23,116
MONGAGUÁ,CENTRAL,2020-03-01,364
MONGAGUÁ,CENTRAL,2020-03-08,12
MONGAGUÁ,CENTRAL,2020-03-15,1
MONGAGUÁ,CENTRAL,2020-07-27,20
MONGAGUÁ,CENTRAL,2020-08-03,6
MONGAGUÁ,CENTRAL,2020-08-10,14
MONGAGUÁ,CENTRAL,2020-08-17,14
MONGAGUÁ,CENTRAL,2020-08-24,14
MONGAGUÁ,CENTRAL,2020-08-31,8
MONGAGUÁ,CENTRAL,2020-09-07,144
MONGAGUÁ,CENTRAL,2020-09-14,144
MONGAGUÁ,CENTRAL,2020-09-21,416
MONGAGUÁ,CENTRAL,2020-09-28,35
MONGAGUÁ,CENTRAL,2020-10-05,76
MONGAGUÁ,CENTRAL,2020-10-12,72
MONGAGUÁ,VERA CRUZ,2020-01-05,108
MONGAGUÁ,VERA CRUZ,2020-01-12,136
MONGAGUÁ,VERA CRUZ,2020-01-19,32
MONGAGUÁ,VERA CRUZ,2020-01-26,2
MONGAGUÁ,VERA CRUZ,2020-02-02,468
MONGAGUÁ,VERA CRUZ,2020-02-09,16
MONGAGUÁ,VERA CRUZ,2020-02-16,4
MONGAGUÁ,VERA CRUZ,2020-02-23,96
MONGAGUÁ,VERA CRUZ,2020-03-01,236
MONGAGUÁ,VERA CRUZ,2020-03-08,11
MONGAGUÁ,VERA CRUZ,2020-03-15,7
MONGAGUÁ,VERA CRUZ,2020-07-27,49
MONGAGUÁ,VERA CRUZ,2020-08-03,13
MONGAGUÁ,VERA CRUZ,2020-08-10,10
MONGAGUÁ,VERA CRUZ,2020-08-17,180
MONGAGUÁ,VERA CRUZ,2020-08-24,180
MONGAGUÁ,VERA CRUZ,2020-08-31,3
MONGAGUÁ,VERA CRUZ,2020-09-07,25
MONGAGUÁ,VERA CRUZ,2020-09-14,25
MONGAGUÁ,VERA CRUZ,2020-09-21,512
MONGAGUÁ,VERA CRUZ,2020-09-28,216
MONGAGUÁ,VERA CRUZ,2020-10-05,156
MONGAGUÁ,VERA CRUZ,2020-10-12,16
MONGAGUÁ,SANTA EUGÊNIA,2020-01-05,96
MONGAGUÁ,SANTA EUGÊNIA,2020-01-12,116
MONGAGUÁ,SANTA EUGÊNIA,2020-01-19,29
MONGAGUÁ,SANTA EUGÊNIA,2020-01-26,3
MONGAGUÁ,SANTA EUGÊNIA,2020-02-02,476
MONGAGUÁ,SANTA EUGÊNIA,2020-02-09,27
MONGAGUÁ,SANTA EUGÊNIA,2020-02-16,9
MONGAGUÁ,SANTA EUGÊNIA,2020-02-23,148
MONGAGUÁ,SANTA EUGÊNIA,2020-03-01,396
MONGAGUÁ,SANTA EUGÊNIA,2020-03-08,4
MONGAGUÁ,SANTA EUGÊNIA,2020-03-15,5
MONGAGUÁ,ITAÓCA,2020-01-05,156
MONGAGUÁ,ITAÓCA,2020-01-12,96
MONGAGUÁ,ITAÓCA,2020-01-19,27
MONGAGUÁ,ITAÓCA,2020-01-26,1
MONGAGUÁ,ITAÓCA,2020-02-02,488
MONGAGUÁ,ITAÓCA,2020-02-09,14
MONGAGUÁ,ITAÓCA,2020-02-16,4
MONGAGUÁ,ITAÓCA,2020-02-23,92
MONGAGUÁ,ITAÓCA,2020-03-01,440
MONGAGUÁ,ITAÓCA,2020-03-08,12
MONGAGUÁ,ITAÓCA,2020-03-15,6
MONGAGUÁ,AGENOR DE CAMPOS,2020-01-05,176
MONGAGUÁ,AGENOR DE CAMPOS,2020-01-12,88
MONGAGUÁ,AGENOR DE CAMPOS,2020-01-19,15
MONGAGUÁ,AGENOR DE CAMPOS,2020-01-26,5
MONGAGUÁ,AGENOR DE CAMPOS,2020-02-02,428
MONGAGUÁ,AGENOR DE CAMPOS,2020-02-09,4
MONGAGUÁ,AGENOR DE CAMPOS,2020-02-16,9
MONGAGUÁ,AGENOR DE CAMPOS,2020-02-23,372
MONGAGUÁ,AGENOR DE CAMPOS,2020-03-01,35
MONGAGUÁ,AGENOR DE CAMPOS,2020-03-08,10
MONGAGUÁ,AGENOR DE CAMPOS,2020-03-15,1
MONGAGUÁ,AGENOR DE CAMPOS,2020-07-27,4
MONGAGUÁ,AGENOR DE CAMPOS,2020-08-03,2
MONGAGUÁ,AGENOR DE CAMPOS,2020-08-10,12
MONGAGUÁ,AGENOR DE CAMPOS,2020-08-17,9
MONGAGUÁ,AGENOR DE CAMPOS,2020-08-24,9
MONGAGUÁ,AGENOR DE CAMPOS,2020-08-31,14
MONGAGUÁ,AGENOR DE CAMPOS,2020-09-07,72
MONGAGUÁ,AGENOR DE CAMPOS,2020-09-14,72
MONGAGUÁ,AGENOR DE CAMPOS,2020-09-21,424
MONGAGUÁ,AGENOR DE CAMPOS,2020-09-28,236
MONGAGUÁ,AGENOR DE CAMPOS,2020-10-05,77
MONGAGUÁ,AGENOR DE CAMPOS,2020-10-12,72
MONGAGUÁ,FLÓRIDA MIRIM,2020-01-05,148
MONGAGUÁ,FLÓRIDA MIRIM,2020-01-12,84
MONGAGUÁ,FLÓRIDA MIRIM,2020-01-19,9
MONGAGUÁ,FLÓRIDA MIRIM,2020-01-26,3
MONGAGUÁ,FLÓRIDA MIRIM,2020-02-02,444
MONGAGUÁ,FLÓRIDA MIRIM,2020-02-09,7
MONGAGUÁ,FLÓRIDA MIRIM,2020-02-16,3
MONGAGUÁ,FLÓRIDA MIRIM,2020-02-23,408
MONGAGUÁ,FLÓRIDA MIRIM,2020-03-01,84
MONGAGUÁ,FLÓRIDA MIRIM,2020-03-08,9
MONGAGUÁ,FLÓRIDA MIRIM,2020-03-15,9
PERUÍBE,PERUÍBE (R. ICARAÍBA),2020-01-05,15
PERUÍBE,PERUÍBE (R. ICARAÍBA),2020-01-12,28
PERUÍBE,PERUÍBE (R. ICARAÍBA),2020-01-19,24
PERUÍBE,PERUÍBE (R. ICARAÍBA),2020-01-26,6
PERUÍBE,PERUÍBE (R. ICARAÍBA),2020-02-02,97
PERUÍBE,PERUÍBE (R. ICARAÍBA),2020-02-09,3
PERUÍBE,PERUÍBE (R. ICARAÍBA),2020-02-16,7
PERUÍBE,PERUÍBE (R. ICARAÍBA),2020-02-23,288
PERUÍBE,PERUÍBE (R. ICARAÍBA),2020-03-01,73
PERUÍBE,PERUÍBE (R. ICARAÍBA),2020-03-08,1
PERUÍBE,PERUÍBE (R. ICARAÍBA),2020-03-15,1
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2020-01-05,26
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2020-01-12,20
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2020-01-19,31
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2020-01-26,15
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2020-02-02,88
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2020-02-09,24
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2020-02-16,1
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2020-02-23,428
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2020-03-01,104
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2020-03-08,7
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2020-03-15,1
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2020-07-27,1
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2020-08-03,49
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2020-08-10,67
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2020-08-17,10
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2020-08-24,10
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2020-08-31,6
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2020-09-07,23
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2020-09-14,23
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2020-09-21,488
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2020-09-28,25
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2020-10-05,48
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2020-10-12,1
